id,id_inf,id_res,id_content,title,year_ceremony,category,name,winner,Directed by,Based on,Starring,Distributed by,Budget,Budget (float) x Million,Box office,Box office (float) x million,IMDB,Metascore,Rotten Tomatoes
2285,963,998,,The Grapes of Wrath,1941,FILM EDITING,Robert Simpson,FALSE,John Ford,"['The Grapes of Wrath', 'by', 'John Steinbeck']","['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Shirley Mills', 'John Qualen', 'Eddie Quillan']",20th Century Fox,"$800,000",0.80,"$1,591,000",1.59,8.1,96,1
2286,963,1040,,The Grapes of Wrath,1941,OUTSTANDING PRODUCTION,20th Century-Fox,FALSE,John Ford,"['The Grapes of Wrath', 'by', 'John Steinbeck']","['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Shirley Mills', 'John Qualen', 'Eddie Quillan']",20th Century Fox,"$800,000",0.80,"$1,591,000",1.59,8.1,96,1
2287,963,1060,,The Grapes of Wrath,1941,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",FALSE,John Ford,"['The Grapes of Wrath', 'by', 'John Steinbeck']","['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Shirley Mills', 'John Qualen', 'Eddie Quillan']",20th Century Fox,"$800,000",0.80,"$1,591,000",1.59,8.1,96,1
2288,963,1093,,The Grapes of Wrath,1941,WRITING (Screenplay),Nunnally Johnson,FALSE,John Ford,"['The Grapes of Wrath', 'by', 'John Steinbeck']","['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Shirley Mills', 'John Qualen', 'Eddie Quillan']",20th Century Fox,"$800,000",0.80,"$1,591,000",1.59,8.1,96,1
2289,120,9613,,The Great Beauty,2014,DOCUMENTARY (Feature),"Morgan Neville, Gil Friesen and Caitrin Rogers",TRUE,Paolo Sorrentino,,"['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli', 'Carlo Buccirosso']",Medusa Film,"€9,200,000",,"$24,164,400",24.16,,,
2290,651,5257,,The Great Gatsby,1975,COSTUME DESIGN,Theoni V. Aldredge,TRUE,Jack Clayton,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Robert Redford', 'Mia Farrow', 'Bruce Dern', 'Sam Waterston', 'Karen Black']",Paramount Pictures,$7 million,7.00,$26.5 million,26.50,7.2,55,48
2291,114,5258,,The Great Gatsby,1975,COSTUME DESIGN,Theoni V. Aldredge,TRUE,Baz Luhrmann,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Isla Fisher', 'Jason Clarke', 'Elizabeth Debicki']","['Warner Bros. Pictures (United States)', 'Roadshow Entertainment (Australia)']",$105 million,105.00,$353.6 million,353.60,7.2,55,48
2292,651,5290,,The Great Gatsby,1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Nelson Riddle,TRUE,Jack Clayton,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Robert Redford', 'Mia Farrow', 'Bruce Dern', 'Sam Waterston', 'Karen Black']",Paramount Pictures,$7 million,7.00,$26.5 million,26.50,7.2,55,48
2293,114,5291,,The Great Gatsby,1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Nelson Riddle,TRUE,Baz Luhrmann,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Isla Fisher', 'Jason Clarke', 'Elizabeth Debicki']","['Warner Bros. Pictures (United States)', 'Roadshow Entertainment (Australia)']",$105 million,105.00,$353.6 million,353.60,7.2,55,48
2294,651,9600,,The Great Gatsby,2014,COSTUME DESIGN,Catherine Martin,TRUE,Jack Clayton,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Robert Redford', 'Mia Farrow', 'Bruce Dern', 'Sam Waterston', 'Karen Black']",Paramount Pictures,$7 million,7.00,$26.5 million,26.50,7.2,55,48
2295,114,9601,,The Great Gatsby,2014,COSTUME DESIGN,Catherine Martin,TRUE,Baz Luhrmann,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Isla Fisher', 'Jason Clarke', 'Elizabeth Debicki']","['Warner Bros. Pictures (United States)', 'Roadshow Entertainment (Australia)']",$105 million,105.00,$353.6 million,353.60,7.2,55,48
2296,651,9653,,The Great Gatsby,2014,PRODUCTION DESIGN,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,TRUE,Jack Clayton,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Robert Redford', 'Mia Farrow', 'Bruce Dern', 'Sam Waterston', 'Karen Black']",Paramount Pictures,$7 million,7.00,$26.5 million,26.50,7.2,55,48
2297,114,9654,,The Great Gatsby,2014,PRODUCTION DESIGN,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,TRUE,Baz Luhrmann,"['The Great Gatsby', 'by', 'F. Scott Fitzgerald']","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan', 'Joel Edgerton', 'Isla Fisher', 'Jason Clarke', 'Elizabeth Debicki']","['Warner Bros. Pictures (United States)', 'Roadshow Entertainment (Australia)']",$105 million,105.00,$353.6 million,353.60,7.2,55,48
2298,972,3788,2298,The Guns of Navarone,1962,DIRECTING,J. Lee Thompson,FALSE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2299,972,3801,2299,The Guns of Navarone,1962,FILM EDITING,Alan Osbiston,FALSE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2300,972,3813,2300,The Guns of Navarone,1962,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,FALSE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2301,972,3826,2301,The Guns of Navarone,1962,BEST MOTION PICTURE,"Carl Foreman, Producer",FALSE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2302,972,3842,2302,The Guns of Navarone,1962,SOUND,"Shepperton Studio Sound Department, John Cox, Sound Director",FALSE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2303,972,3846,2303,The Guns of Navarone,1962,SPECIAL EFFECTS,Visual Effects by Bill Warrington; Audible Effects by Vivian C. Greenham,TRUE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2304,972,3848,2304,The Guns of Navarone,1962,WRITING (Screenplay--based on material from another medium),Carl Foreman,FALSE,J. Lee Thompson,"['The Guns of Navarone', 'by', 'Alistair MacLean']","['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'Irene Papas', 'Gia Scala', 'James Darren']",Columbia Pictures,$6 million,6.00,$25 million (rentals),25.00,7.5,72,92
2305,85,3618,2305,The Hateful Eight,1961,ACTOR,Jack Lemmon,FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2306,85,3622,2306,The Hateful Eight,1961,ACTOR IN A SUPPORTING ROLE,Jack Kruschen,FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2307,85,3628,2307,The Hateful Eight,1961,ACTRESS,Shirley MacLaine,FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2308,85,3636,2308,The Hateful Eight,1961,ART DIRECTION (Black-and-White),Art Direction: Alexander Trauner; Set Decoration: Edward G. Boyle,TRUE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2309,85,3646,2309,The Hateful Eight,1961,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2310,85,3666,2310,The Hateful Eight,1961,DIRECTING,Billy Wilder,TRUE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2311,85,3679,2311,The Hateful Eight,1961,FILM EDITING,Daniel Mandell,TRUE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2312,85,3704,2312,The Hateful Eight,1961,BEST MOTION PICTURE,"Billy Wilder, Producer",TRUE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2313,85,3718,2313,The Hateful Eight,1961,SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2314,85,3730,2314,The Hateful Eight,1961,WRITING (Story and Screenplay--written directly for the screen),"Billy Wilder, I. A. L. Diamond",TRUE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2315,85,9836,2315,The Hateful Eight,2016,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2316,85,9847,2316,The Hateful Eight,2016,CINEMATOGRAPHY,Robert Richardson,FALSE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2317,85,9886,2317,The Hateful Eight,2016,MUSIC (Original Score),Ennio Morricone,TRUE,Quentin Tarantino,,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Channing Tatum']",The Weinstein Company,$44–62 million,44.00,$155.8 million,155.80,7.8,68,74
2318,143,9331,2318,The Help,2012,ACTRESS IN A LEADING ROLE,Viola Davis,FALSE,Tate Taylor,"['The Help', 'by', 'Kathryn Stockett']","['Jessica Chastain', 'Viola Davis', 'Bryce Dallas Howard', 'Allison Janney', 'Octavia Spencer', 'Emma Stone']","['Walt Disney Studios', 'Motion Pictures']",$25 million,25.00,$216.6 million,216.60,8.0,62,76
2319,143,9336,2319,The Help,2012,ACTRESS IN A SUPPORTING ROLE,Jessica Chastain,FALSE,Tate Taylor,"['The Help', 'by', 'Kathryn Stockett']","['Jessica Chastain', 'Viola Davis', 'Bryce Dallas Howard', 'Allison Janney', 'Octavia Spencer', 'Emma Stone']","['Walt Disney Studios', 'Motion Pictures']",$25 million,25.00,$216.6 million,216.60,8.0,62,76
2320,143,9339,2320,The Help,2012,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,TRUE,Tate Taylor,"['The Help', 'by', 'Kathryn Stockett']","['Jessica Chastain', 'Viola Davis', 'Bryce Dallas Howard', 'Allison Janney', 'Octavia Spencer', 'Emma Stone']","['Walt Disney Studios', 'Motion Pictures']",$25 million,25.00,$216.6 million,216.60,8.0,62,76
2321,143,9398,2321,The Help,2012,BEST PICTURE,"Brunson Green, Chris Columbus and Michael Barnathan, Producers",FALSE,Tate Taylor,"['The Help', 'by', 'Kathryn Stockett']","['Jessica Chastain', 'Viola Davis', 'Bryce Dallas Howard', 'Allison Janney', 'Octavia Spencer', 'Emma Stone']","['Walt Disney Studios', 'Motion Pictures']",$25 million,25.00,$216.6 million,216.60,8.0,62,76
2322,270,8368,2357,The Hours,2003,SHORT FILM (Live Action),"Martin Strange-Hansen, Mie Andreasen",TRUE,Stephen Daldry,"['The Hours', 'by', 'Michael Cunningham']","['Meryl Streep', 'Julianne Moore', 'Nicole Kidman', 'Ed Harris', 'Toni Collette', 'Claire Danes', 'Jeff Daniels', 'Stephen Dillane', 'Allison Janney', 'John C. Reilly', 'Miranda Richardson']","['Paramount Pictures', '(North America)', 'Buena Vista International', '(International)']",$25 million,25.00,$108.8 million,108.80,7.5,80,79
2323,990,1978,2358,The House I Live In,1946,SPECIAL AWARD,The House I Live In,TRUE,Mervyn LeRoy (uncredited),,Frank Sinatra,RKO Radio Pictures,,,,,7.9,77,94
2324,438,6991,2359,The Hunt for Red October,1991,FILM EDITING,"Dennis Virkler, John Wright",FALSE,John McTiernan,"['The Hunt for Red October', 'by', 'Tom Clancy']","['Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'James Earl Jones', 'Sam Neill']",Paramount Pictures,$30million,30.00,$200.5million,200.50,7.6,58,88
2325,438,7028,,The Hunt for Red October,1991,SOUND,"Don Bassman, Richard Overton, Kevin F. Cleary, Richard Bryce Goodman",FALSE,John McTiernan,"['The Hunt for Red October', 'by', 'Tom Clancy']","['Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'James Earl Jones', 'Sam Neill']",Paramount Pictures,$30million,30.00,$200.5million,200.50,7.6,58,88
2326,438,7031,,The Hunt for Red October,1991,SOUND EFFECTS EDITING,"Cecelia Hall, George Watters II",TRUE,John McTiernan,"['The Hunt for Red October', 'by', 'Tom Clancy']","['Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'James Earl Jones', 'Sam Neill']",Paramount Pictures,$30million,30.00,$200.5million,200.50,7.6,58,88
2327,164,9075,,The Hurt Locker,2010,ACTOR IN A LEADING ROLE,Jeremy Renner,FALSE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2328,164,9103,,The Hurt Locker,2010,CINEMATOGRAPHY,Barry Ackroyd,FALSE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2329,164,9112,,The Hurt Locker,2010,DIRECTING,Kathryn Bigelow,TRUE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2330,164,9128,,The Hurt Locker,2010,FILM EDITING,Bob Murawski and Chris Innis,TRUE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2331,164,9141,,The Hurt Locker,2010,MUSIC (Original Score),Marco Beltrami and Buck Sanders,FALSE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2332,164,9153,,The Hurt Locker,2010,BEST PICTURE,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",TRUE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2333,164,9170,,The Hurt Locker,2010,SOUND EDITING,Paul N.J. Ottosson,TRUE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2334,164,9175,,The Hurt Locker,2010,SOUND MIXING,Paul N.J. Ottosson and Ray Beckett,TRUE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2335,164,9187,,The Hurt Locker,2010,WRITING (Original Screenplay),Written by Mark Boal,TRUE,Kathryn Bigelow,,"['Jeremy Renner', 'Anthony Mackie', 'Brian Geraghty', 'Evangeline Lilly', 'Ralph Fiennes', 'David Morse', 'Guy Pearce']",Summit Entertainment,$15 million,15.00,$49.2 million,49.20,7.5,95,97
2336,998,3739,,The Hustler,1962,ACTOR,Paul Newman,FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2337,998,3746,,The Hustler,1962,ACTOR IN A SUPPORTING ROLE,Jackie Gleason,FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2338,998,3747,,The Hustler,1962,ACTOR IN A SUPPORTING ROLE,George C. Scott,FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2339,998,3749,,The Hustler,1962,ACTRESS,Piper Laurie,FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2340,998,3760,,The Hustler,1962,ART DIRECTION (Black-and-White),Art Direction: Harry Horner; Set Decoration: Gene Callahan,TRUE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2341,998,3770,,The Hustler,1962,CINEMATOGRAPHY (Black-and-White),Eugen Shuftan,TRUE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2342,998,3789,,The Hustler,1962,DIRECTING,Robert Rossen,FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2343,998,3827,,The Hustler,1962,BEST MOTION PICTURE,"Robert Rossen, Producer",FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2344,998,3849,,The Hustler,1962,WRITING (Screenplay--based on material from another medium),"Sidney Carroll, Robert Rossen",FALSE,Robert Rossen,"['The Hustler', 'by', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",20th Century Fox,"$2,125,000",0.20,"$7,600,000",7.60,8.0,90,96
2345,97,9698,,The Imitation Game,2015,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2346,97,9713,,The Imitation Game,2015,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2347,97,9735,,The Imitation Game,2015,DIRECTING,Morten Tyldum,FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2348,97,9749,,The Imitation Game,2015,FILM EDITING,William Goldenberg,FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2349,97,9760,,The Imitation Game,2015,MUSIC (Original Score),Alexandre Desplat,FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2350,97,9773,,The Imitation Game,2015,BEST PICTURE,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2351,97,9778,,The Imitation Game,2015,PRODUCTION DESIGN,Production Design: Maria Djurkovic; Set Decoration: Tatiana Macdonald,FALSE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2352,97,9808,,The Imitation Game,2015,WRITING (Adapted Screenplay),Written by Graham Moore,TRUE,Morten Tyldum,"['Alan Turing: The Enigma', 'by', 'Andrew Hodges']","['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Charles Dance', 'Mark Strong']",The Weinstein Company,$14 million,14.00,$233.6 million,233.60,8.0,71,89
2353,242,8522,,The Incredibles,2005,ANIMATED FEATURE FILM,Brad Bird,TRUE,Brad Bird,,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña']",Buena Vista Pictures Distribution,$92million,92.00,$633million,633.00,8.0,90,
2354,242,8593,,The Incredibles,2005,SOUND EDITING,Michael Silvers and Randy Thom,TRUE,Brad Bird,,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña']",Buena Vista Pictures Distribution,$92million,92.00,$633million,633.00,8.0,90,
2355,242,8597,,The Incredibles,2005,SOUND MIXING,"Randy Thom, Gary A. Rizzo and Doc Kane",FALSE,Brad Bird,,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña']",Buena Vista Pictures Distribution,$92million,92.00,$633million,633.00,8.0,90,
2356,242,8612,,The Incredibles,2005,WRITING (Original Screenplay),Written by Brad Bird,FALSE,Brad Bird,,"['Craig T. Nelson', 'Holly Hunter', 'Sarah Vowell', 'Spencer Fox', 'Jason Lee', 'Samuel L. Jackson', 'Elizabeth Peña']",Buena Vista Pictures Distribution,$92million,92.00,$633million,633.00,8.0,90,
